mint,name,symbol,checkpoint_minutes,monitoring_age_minutes,market_age_minutes,age_basis,window,window_minutes,mcap,liquidity,holders,total_trades,trades_per_hour,num_traders,trades_per_trader,trades_per_trader_per_hour,total_volume,volume_per_hour,avg_trade_size,volume_symmetry,trade_count_symmetry,trade_size_symmetry,turnover_liquidity,turnover_liquidity_per_hour,turnover_mcap,turnover_mcap_per_hour,price_change,holder_change,liquidity_change,num_net_buyers,net_buyer_share,price_impact_per_turnover,churn_per_response,cohort_market_age_band,cohort_mcap_band,cohort_liquidity_band,p_trades_per_hour,p_turnover_liquidity_per_hour,p_trades_per_trader_per_hour,p_volume_symmetry,p_trade_count_symmetry,p_trade_size_symmetry,p_price_impact_per_turnover,p_churn_per_response,matrix_review_trigger,matrix_extreme_axes,archetype_tags,bot_label,retire_label
6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,OFFICIAL TRUMP,TRUMP,60,60,821159.4259459333,market_age:firstPool.createdAt,stats1h,60,368134270.955638,33038420.82207538,650490.0,785.0,785.0,172.0,4.563953488372093,4.563953488372093,129205.23380669765,129205.23380669765,164.59265453082503,0.7456688353843621,0.9503184713375796,0.6566321820169679,0.003910756948781469,0.003910756948781469,0.0003509731204087422,0.0003509731204087422,0.18624203423589586,,0.5328701726201164,33.0,0.19186046511627908,0.4757872228561466,0.0028764954523912804,age:>=24h,mcap:>=1m,liq:>=100k,0.5869565217391305,0.21014492753623187,0.4485294117647059,0.26119402985074625,0.6343283582089553,0.3656716417910448,0.7867647058823529,0.2246376811594203,False,,,,
6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,OFFICIAL TRUMP,TRUMP,60,60,821159.4259459333,market_age:firstPool.createdAt,stats6h,360,368134270.955638,33038420.82207538,650490.0,4947.0,824.5,662.0,7.472809667673716,1.2454682779456194,1051723.0762430546,175287.17937384243,212.59815569902054,0.8689737057538498,0.9723064483525369,0.812071743588954,0.031833333739133246,0.005305555623188875,0.002856900753936578,0.00047615012565609637,-1.2549566715891414,0.007379597258479618,-0.5024460074296012,108.0,0.16314199395770393,0.3967218046590623,0.003531278726125852,age:>=24h,mcap:>=1m,liq:>=100k,0.6041666666666666,0.1597222222222222,0.5069444444444444,0.3028169014084507,0.6408450704225352,0.47183098591549294,0.8541666666666666,0.1875,False,,,,
6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,OFFICIAL TRUMP,TRUMP,60,60,821159.4259459333,market_age:firstPool.createdAt,stats24h,1440,368134270.955638,33038420.82207538,650490.0,18679.0,778.2916666666666,2060.0,9.06747572815534,0.37781148867313924,2910564.4573207153,121273.51905502981,155.8201433331932,0.9160187655673897,0.9920231275764227,0.8316753631792215,0.08809635524031932,0.0036706814683466382,0.00790625781665259,0.0003294274090271912,-1.9980419178985742,0.01906618734681702,-1.2180698284724272,325.0,0.15776699029126215,0.22909832117869613,0.0016548989672135871,age:>=24h,mcap:>=1m,liq:>=100k,0.5625,0.13194444444444445,0.4375,0.2708333333333333,0.8125,0.3541666666666667,0.8541666666666666,0.14583333333333334,False,,,,
6pXhNB2aSUhjt2R3C7ujcQpBot2hkJKxwfmDqVVmpump,ACTUALLY SHOULD VAMP,READ NIGGAS,60,60,60.17385036666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6pXhNB2aSUhjt2R3C7ujcQpBot2hkJKxwfmDqVVmpump,ACTUALLY SHOULD VAMP,READ NIGGAS,60,60,60.17385036666667,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6Qzt7p8AUambpk1JcUNfuNqDEYJukBpNSVDDv3MMpump,BWA IS FOR DOGS EYES,X-Ray,60,60,60.102189966666664,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6Qzt7p8AUambpk1JcUNfuNqDEYJukBpNSVDDv3MMpump,BWA IS FOR DOGS EYES,X-Ray,60,60,60.102189966666664,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6RpRngTsse7zmPBGBY1GN5mJCEwoJJ7JDK71Vj9hpump,BWA IS FOR DOGS EYES,X-Ray,60,60,60.11531695,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6RpRngTsse7zmPBGBY1GN5mJCEwoJJ7JDK71Vj9hpump,BWA IS FOR DOGS EYES,X-Ray,60,60,60.11531695,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6RqLVa9M4AMzJJjwFmVC4eCCQumQxfWaCHtsLktipump,Foredex,FOREDEX,60,60,60.09768988333334,market_age:firstPool.createdAt,stats5m,5,,,2.0,1.0,12.0,1.0,1.0,12.0,0.07515309268794693,0.9018371122553631,0.07515309268794693,,,,,,,,,,,1.0,1.0,,,age:60-120m,mcap:null,liq:null,0.10434782608695652,,0.10091743119266056,,,,,,False,,,,
6RqLVa9M4AMzJJjwFmVC4eCCQumQxfWaCHtsLktipump,Foredex,FOREDEX,60,60,60.09768988333334,market_age:firstPool.createdAt,stats1h,60,,,2.0,1.0,1.0,1.0,1.0,1.0,0.07515309268794693,0.07515309268794693,0.07515309268794693,,,,,,,,,,,1.0,1.0,,,age:60-120m,mcap:null,liq:null,0.09583333333333334,,0.10548523206751055,,,,,,False,,,,
6RsgE1XvCR5snJpUj5rDW1CtzjhNxDVPCyAmRWFZpump,Cat Wifout Home,ALON,60,60,60.14084198333333,market_age:firstPool.createdAt,stats5m,5,,,1.0,2.0,24.0,1.0,2.0,24.0,0.19315419758181201,2.317850370981744,0.09657709879090601,0.9999996060515214,1.0,0.9999992121033531,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.5347826086956522,,0.6192660550458715,0.9388888888888889,0.5738636363636364,0.9147727272727273,,,False,,,,
6RsgE1XvCR5snJpUj5rDW1CtzjhNxDVPCyAmRWFZpump,Cat Wifout Home,ALON,60,60,60.14084198333333,market_age:firstPool.createdAt,stats1h,60,,,1.0,2.0,2.0,1.0,2.0,2.0,0.19315419758181201,0.19315419758181201,0.09657709879090601,0.9999996060515214,1.0,0.9999992121033531,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.4791666666666667,,0.6054852320675106,0.9708994708994709,0.6229946524064172,0.9598930481283422,,,False,,,,
6SmafqqyELKBitv7dcdKpMFyKHFDm5hHbYSBPJacpump,HE CLAIMED ON THIS ONE????,wobby,60,60,60.09119688333333,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6SmafqqyELKBitv7dcdKpMFyKHFDm5hHbYSBPJacpump,HE CLAIMED ON THIS ONE????,wobby,60,60,60.09119688333333,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6sSg251bzGD3PFyQhZNetfTDURxg5KSWqcfKNmxapump,BBGMAYHEM,BBGMAYHEM,60,60,60.160181216666665,market_age:firstPool.createdAt,stats5m,5,3055.03258996891,2287.9418620095626,2.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:<10k,liq:1-5k,,,,,,,,,False,,,,
6sSg251bzGD3PFyQhZNetfTDURxg5KSWqcfKNmxapump,BBGMAYHEM,BBGMAYHEM,60,60,60.160181216666665,market_age:firstPool.createdAt,stats1h,60,3055.03258996891,2287.9418620095626,2.0,9.0,9.0,3.0,3.0,3.0,837.6127020486027,837.6127020486027,93.06807800540031,0.9999743840985381,0.6666666666666667,0.5000256165576531,0.366098770234006,0.366098770234006,0.27417471905172924,0.27417471905172924,,,-0.002423941854524168,1.0,0.3333333333333333,,0.36521351391179735,age:60-120m,mcap:<10k,liq:1-5k,0.09345794392523364,0.37850467289719625,0.14485981308411214,0.48130841121495327,0.2616822429906542,0.2757009345794392,,0.9299065420560748,False,,,,
6StwAQuqQp28ZNQLQHsH4jgeEerFjKoa6qitC1CBpump,BBGMAYHEM,BBGMAYHEM,60,60,60.04051703333334,market_age:firstPool.createdAt,stats5m,5,3740.320776136532,2277.8831228674767,2.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:<10k,liq:1-5k,,,,,,,,,False,,,,
6StwAQuqQp28ZNQLQHsH4jgeEerFjKoa6qitC1CBpump,BBGMAYHEM,BBGMAYHEM,60,60,60.04051703333334,market_age:firstPool.createdAt,stats1h,60,3740.320776136532,2277.8831228674767,2.0,10.0,10.0,3.0,3.3333333333333335,3.3333333333333335,917.3991377879918,917.3991377879918,91.73991377879918,0.9999999999172388,0.8,0.666666666777015,0.4027419706385719,0.4027419706385719,0.24527285029697254,0.24527285029697257,82.55846862080331,,,1.0,0.3333333333333333,1.4945060500525273,0.004819882141046113,age:60-120m,mcap:<10k,liq:1-5k,0.14018691588785046,0.48130841121495327,0.27102803738317754,0.9485981308411215,0.4719626168224299,0.4439252336448598,0.6047619047619047,0.3130841121495327,False,,,,
6TqH3CZ5w3vFhwNA1KNp2XHur8pMpVhCsqsTqUgppump,read its gonna be in fortnite,X-Ray,60,60,60.15326445,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6TqH3CZ5w3vFhwNA1KNp2XHur8pMpVhCsqsTqUgppump,read its gonna be in fortnite,X-Ray,60,60,60.15326445,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6Tr1P1Copz49GnW4A4GYaJzmSTAL6mS66wi5MCcSpump,20K IS FOR DOGS EYES,X-Ray,60,60,60.17039603333333,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6Tr1P1Copz49GnW4A4GYaJzmSTAL6mS66wi5MCcSpump,20K IS FOR DOGS EYES,X-Ray,60,60,60.17039603333333,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6V1kCzpqAhBNkH1gJ8aBJrd7ue4qYnppCnjqXsU2pump,fomo calls memes assets??,Asset,60,60,60.0833728,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6V1kCzpqAhBNkH1gJ8aBJrd7ue4qYnppCnjqXsU2pump,fomo calls memes assets??,Asset,60,60,60.0833728,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
6v8rawNhRGRUuCfqpXUAjVDYr7EQ8fvwfa4trFvBpump,could go viral if happens,ALON,60,60,60.071858516666666,market_age:firstPool.createdAt,stats5m,5,,,1.0,2.0,24.0,1.0,2.0,24.0,0.18271775713883692,2.1926130856660433,0.09135887856941846,0.9999995836495862,1.0,0.9999991672995191,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.5347826086956522,,0.6192660550458715,0.7944444444444444,0.5738636363636364,0.7784090909090909,,,False,,,,
6v8rawNhRGRUuCfqpXUAjVDYr7EQ8fvwfa4trFvBpump,could go viral if happens,ALON,60,60,60.071858516666666,market_age:firstPool.createdAt,stats1h,60,,,1.0,2.0,2.0,1.0,2.0,2.0,0.18271775713883692,0.18271775713883692,0.09135887856941846,0.9999995836495862,1.0,0.9999991672995191,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.4791666666666667,,0.6054852320675106,0.8915343915343915,0.6229946524064172,0.8850267379679144,,,False,,,,
6VbsZDfiDDgR9dmXhVj6CcDPsi6wziV4BvKVjdhRpump,NOT FAKE CHECK TWEET,ALON,60,60,60.17350356666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,2.0,24.0,1.0,2.0,24.0,0.1974674709027231,2.369609650832677,0.09873373545136155,0.9999996148132057,1.0,0.999999229626708,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.5347826086956522,,0.6192660550458715,0.9944444444444445,0.5738636363636364,0.9715909090909091,,,False,MECHANICAL,,,
6VbsZDfiDDgR9dmXhVj6CcDPsi6wziV4BvKVjdhRpump,NOT FAKE CHECK TWEET,ALON,60,60,60.17350356666667,market_age:firstPool.createdAt,stats1h,60,,,1.0,2.0,2.0,1.0,2.0,2.0,0.1974674709027231,0.1974674709027231,0.09873373545136155,0.9999996148132057,1.0,0.999999229626708,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.4791666666666667,,0.6054852320675106,0.9973544973544973,0.6229946524064172,0.9866310160427807,,,False,MECHANICAL,,,
6Z17MjknAJqekFrGvMHmLSwQuc9MhmGTuKyr7FB4pump,Manic Warrior,MANWAR,60,60,60.10247453333333,market_age:firstPool.createdAt,stats5m,5,3762.411350422827,2279.617052815372,2.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:<10k,liq:1-5k,,,,,,,,,False,,cheap_displacement_review|small_trader_ring_review,,
6Z17MjknAJqekFrGvMHmLSwQuc9MhmGTuKyr7FB4pump,Manic Warrior,MANWAR,60,60,60.10247453333333,market_age:firstPool.createdAt,stats1h,60,3762.411350422827,2279.617052815372,2.0,132.0,132.0,7.0,18.857142857142858,18.857142857142858,547.0637080222323,547.0637080222322,4.144422030471457,0.9999939035664223,0.8636363636363636,0.7599907334774545,0.23998052977652443,0.23998052977652443,0.1454024180425546,0.1454024180425546,76.57691371947233,-50.0,-0.6029155445705298,1.0,0.14285714285714285,2.3693020753621394,0.00470550058385342,age:60-120m,mcap:<10k,liq:1-5k,0.7616822429906542,0.32242990654205606,0.9392523364485982,0.602803738317757,0.6401869158878505,0.5934579439252337,0.6428571428571429,0.3037383177570093,False,,cheap_displacement_review|small_trader_ring_review,,
6zzZfE2P6n4u6FkKFVp2rvwgi3GinB4ymbhheZqUpump,Giveaway Coin,Giveaway,60,60,60.048079066666666,market_age:firstPool.createdAt,stats5m,5,11896.819642859447,5373.710423941946,179.0,377.0,4524.0,190.0,1.9842105263157894,23.810526315789474,10795.412345432402,129544.94814518881,28.635046009104514,0.9674080401093902,0.870026525198939,0.7213486077746464,2.008930793392716,24.107169520712592,0.9074200222840129,10.889040267408154,-12.309609791937353,-15.165876777251185,-4.387187525913255,91.0,0.4789473684210526,0.06538695547929832,1.8112604274331277,age:60-120m,mcap:10-30k,liq:5-20k,0.9463276836158192,0.8809523809523809,0.34411764705882353,0.3273381294964029,0.3272058823529412,0.3125,0.16964285714285715,0.8790322580645161,False,,,,
6zzZfE2P6n4u6FkKFVp2rvwgi3GinB4ymbhheZqUpump,Giveaway Coin,Giveaway,60,60,60.048079066666666,market_age:firstPool.createdAt,stats1h,60,11896.819642859447,5373.710423941946,179.0,1153.0,1153.0,430.0,2.681395348837209,2.681395348837209,52642.09375233771,52642.09375233771,45.65662944695378,0.9412993249635385,0.735472679965308,0.6541596780806614,9.796228229529627,9.796228229529627,4.424887939184138,4.424887939184138,-20.764192912619013,75.49019607843137,-11.716918346854623,190.0,0.4418604651162791,0.02375831536343497,0.4501075812395374,age:60-120m,mcap:10-30k,liq:5-20k,0.9428223844282239,0.8459302325581395,0.6311274509803921,0.14595375722543352,0.24273255813953487,0.2921511627906977,0.15269461077844312,0.9505813953488372,False,,,,
71UggQv3XcSueXmrDuJK57SwD93iWzySh2NgR7LPpump,GROK DEPLOY A COIN!! READ!!!,GROK,60,60,60.170773966666665,market_age:firstPool.createdAt,stats5m,5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
71UggQv3XcSueXmrDuJK57SwD93iWzySh2NgR7LPpump,GROK DEPLOY A COIN!! READ!!!,GROK,60,60,60.170773966666665,market_age:firstPool.createdAt,stats1h,60,,,2.0,1.0,1.0,1.0,1.0,1.0,0.007530370258209106,0.007530370258209106,0.007530370258209106,,,,,,,,,,,1.0,1.0,,,age:60-120m,mcap:null,liq:null,0.09583333333333334,,0.10548523206751055,,,,,,False,,,,
74aMe7uQ2snwShCbYVpxJkrNUtmMSdvF8QArBUnepump,ACTUALLY SHOULD VAMP,READ NIGGAS,60,60,60.17039603333333,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
74aMe7uQ2snwShCbYVpxJkrNUtmMSdvF8QArBUnepump,ACTUALLY SHOULD VAMP,READ NIGGAS,60,60,60.17039603333333,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
75nfC7TokWgj99GEDrWhPBuxi1qeDguuakxfZSNspump,hesnot blind,X-Ray,60,60,60.19259816666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
75nfC7TokWgj99GEDrWhPBuxi1qeDguuakxfZSNspump,hesnot blind,X-Ray,60,60,60.19259816666667,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
76MQY6JmksmDUfZCZvVQgxvzUq7zf49S6ACPVxVCpump,buy git got drilled,LINDY,60,60,60.08945918333333,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
76MQY6JmksmDUfZCZvVQgxvzUq7zf49S6ACPVxVCpump,buy git got drilled,LINDY,60,60,60.08945918333333,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
76PQNfzmzUpqhJrcKetrHLt8F8SThQKbTqW9wiBpump,TNOS,TNOS,60,60,60.280958266666666,market_age:firstPool.createdAt,stats5m,5,7444597.828663703,98665.71824705311,1304.0,13.0,156.0,5.0,2.6,31.2,353.0469525694183,4236.56343083302,27.157457889955253,0.6160026337187097,0.46153846153846156,0.6740218095787929,0.003578212968413301,0.04293855562095961,4.7423240407976454e-05,0.0005690788848957175,0.1759530185901472,-0.07662835249042146,0.1271352583089241,2.0,0.4,0.49130223426985553,0.03809529983595905,age:60-120m,mcap:>=1m,liq:20-100k,0.7909604519774012,0.0873015873015873,0.8558823529411764,0.1618705035971223,0.11029411764705882,0.28308823529411764,0.4732142857142857,0.1693548387096774,False,,,,
76PQNfzmzUpqhJrcKetrHLt8F8SThQKbTqW9wiBpump,TNOS,TNOS,60,60,60.280958266666666,market_age:firstPool.createdAt,stats1h,60,7444597.828663703,98665.71824705311,1304.0,514.0,514.0,328.0,1.5670731707317074,1.5670731707317074,101550.43043659734,101550.43043659734,197.56893081050066,0.030626442820941402,0.22568093385214005,0.12226588741834042,1.0292372289057996,1.0292372289057996,0.013640821542515148,0.013640821542515148,9.59467396142867,11754.545454545454,4.57330649140751,302.0,0.9207317073170732,0.08901601062371114,0.09714666375320992,age:60-120m,mcap:>=1m,liq:20-100k,0.916058394160584,0.6482558139534884,0.16053921568627452,0.030346820809248554,0.01308139534883721,0.04505813953488372,0.25449101796407186,0.8517441860465116,False,,,,
7BCwzVej3mozcoRWCko29CpM5KCkSyZ9TdGd7LJ3pump,ASTEROID OF FORTNITE,X-Ray,60,60,60.559279266666664,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
7BCwzVej3mozcoRWCko29CpM5KCkSyZ9TdGd7LJ3pump,ASTEROID OF FORTNITE,X-Ray,60,60,60.559279266666664,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
7C42iyNAPnNwESp9Jgvk37BF7jmPds2RidRtT3cspump,Ashy,Ashy,60,60,60.19848186666666,market_age:firstPool.createdAt,stats5m,5,3073.298177678603,2745.176156472177,3.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:<10k,liq:1-5k,,,,,,,,,False,PARTICIPATION,,,
7C42iyNAPnNwESp9Jgvk37BF7jmPds2RidRtT3cspump,Ashy,Ashy,60,60,60.19848186666666,market_age:firstPool.createdAt,stats1h,60,3073.298177678603,2745.176156472177,3.0,153.0,153.0,48.0,3.1875,3.1875,9311.400124459735,9311.400124459735,60.85882434287409,0.9502775392370979,0.8366013071895425,0.7943538280448638,3.3919135216538545,3.3919135216538545,3.029774394195959,3.029774394195959,-64.53806740608935,-88.0,-38.64514489241475,4.0,0.08333333333333333,0.30564175045575787,0.05175486028046504,age:60-120m,mcap:<10k,liq:1-5k,0.7897196261682243,0.8271028037383178,0.21962616822429906,0.13551401869158877,0.5560747663551402,0.6308411214953271,0.3,0.7523364485981309,False,PARTICIPATION,,,
7cho2HAwj95Nei8nqgSWV8UnzE6vy47YSxFJnTtXpump,ACTUALLY SHOULD VAMP,ACTUALLY READ,60,60,60.168769366666666,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
7cho2HAwj95Nei8nqgSWV8UnzE6vy47YSxFJnTtXpump,ACTUALLY SHOULD VAMP,ACTUALLY READ,60,60,60.168769366666666,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
7DFjWeHbdyHm7Vtous1Lr2kVoh5W9Ghs4G3UeMCLpump,hesnot blind,X-Ray,60,60,60.19259816666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
7DFjWeHbdyHm7Vtous1Lr2kVoh5W9Ghs4G3UeMCLpump,hesnot blind,X-Ray,60,60,60.19259816666667,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
7eptJ7gojS1gdt1DpufUTCGMUMmLfRyzpxVGQHvpTqK5,Tony,Tony,60,60,60.170034216666664,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
7eptJ7gojS1gdt1DpufUTCGMUMmLfRyzpxVGQHvpTqK5,Tony,Tony,60,60,60.170034216666664,market_age:firstPool.createdAt,stats1h,60,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,,,,,,,,,False,,,,
7Gpcygx2Y6Tk8UP8mn8D1R4rEWhtF4bokLEpVkNLpump,how is this at 17k hello??,Migara,60,60,60.11410201666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,2.0,24.0,1.0,2.0,24.0,0.0015015475377901633,0.01801857045348196,0.0007507737688950817,0.9998987341772152,1.0,0.9997974888618875,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.5347826086956522,,0.6192660550458715,0.22777777777777777,0.5738636363636364,0.23295454545454544,,,False,,,,
7Gpcygx2Y6Tk8UP8mn8D1R4rEWhtF4bokLEpVkNLpump,how is this at 17k hello??,Migara,60,60,60.11410201666667,market_age:firstPool.createdAt,stats1h,60,,,1.0,2.0,2.0,1.0,2.0,2.0,0.0015015475377901633,0.0015015475377901633,0.0007507737688950817,0.9998987341772152,1.0,0.9997974888618875,,,,,,,,,,,,age:60-120m,mcap:null,liq:null,0.4791666666666667,,0.6054852320675106,0.35714285714285715,0.6229946524064172,0.3689839572192513,,,False,,,,
7GtZZK1SkEdZz8zrTi8ELLTQKFA2yQGVXAzf7Kedpump,team_YungTyen,ffdf,60,60,60.153926283333334,market_age:firstPool.createdAt,stats5m,5,5195.99067602385,2293.704781528028,3.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:<10k,liq:1-5k,,,,,,,,,False,,cheap_displacement_review,,
7GtZZK1SkEdZz8zrTi8ELLTQKFA2yQGVXAzf7Kedpump,team_YungTyen,ffdf,60,60,60.153926283333334,market_age:firstPool.createdAt,stats1h,60,5195.99067602385,2293.704781528028,3.0,57.0,57.0,7.0,8.142857142857142,8.142857142857142,656.4405595921994,656.4405595921994,11.516501045477183,0.9918921656111673,0.8070175438596492,0.6875296764879946,0.28619226191562874,0.28619226191562874,0.1263359772028171,0.1263359772028171,140.09827367181782,,-1.2278954466378025,2.0,0.2857142857142857,3.06045356122605,0.003993580009511002,age:60-120m,mcap:<10k,liq:1-5k,0.6588785046728972,0.3317757009345794,0.7429906542056075,0.2757009345794392,0.5,0.49065420560747663,0.6904761904761905,0.2850467289719626,False,,cheap_displacement_review,,
7icY7J9UfQetmTUPqNtk3Ay4iBZhPUyr6x5yPUowpump,OpenLiving,OpenLiving,60,60,60.23714863333333,market_age:firstPool.createdAt,stats5m,5,20594.00580046028,4167.650263665817,208.0,203.0,2436.0,98.0,2.0714285714285716,24.857142857142858,7191.6352251826065,86299.62270219128,35.4267745082887,0.9223502215571021,0.9458128078817734,0.7679017685490754,1.7255851067639556,20.707021281167467,0.3492101194329989,4.190521433195987,-26.715676037820252,4.522613065326634,-18.108013421311828,31.0,0.3163265306122449,0.1801264163155586,1.0836825798998138,age:60-120m,mcap:10-30k,liq:1-5k,0.9293785310734464,0.8492063492063492,0.8088235294117647,0.26258992805755393,0.39338235294117646,0.34191176470588236,0.33035714285714285,0.8467741935483871,False,,,,
7icY7J9UfQetmTUPqNtk3Ay4iBZhPUyr6x5yPUowpump,OpenLiving,OpenLiving,60,60,60.23714863333333,market_age:firstPool.createdAt,stats1h,60,20594.00580046028,4167.650263665817,208.0,5272.0,5272.0,1256.0,4.197452229299363,4.197452229299363,165163.89132091,165163.89132091,31.32850745844272,0.9714897220967581,0.9161608497723824,0.8949057948965364,39.62997873426014,39.62997873426014,8.019998290823953,8.019998290823953,306.1913132126576,144.70588235294116,-24.303094975661566,282.0,0.22452229299363058,0.03536852963851272,0.2719861277684386,age:60-120m,mcap:10-30k,liq:1-5k,0.9793187347931873,0.9563953488372093,0.7659313725490197,0.19219653179190752,0.47819767441860467,0.49273255813953487,0.15868263473053892,0.8924418604651163,False,,,,
7JQg9UdyELKHEVgBdfgKdchmTmuEbAd4zhT1MYgEpump,Berserk Gremlin,BERGRE,60,60,65.27594593333333,market_age:firstPool.createdAt,stats5m,5,20962.8466366312,2275.6817776700746,3.0,,,,,,,,,,,,,,,,,,,,,,,age:60-120m,mcap:10-30k,liq:1-5k,,,,,,,,,False,,cheap_displacement_review,,
